fg_frac,degenerate,border_touch,image_id,confidence
0.12355804443359375,False,False,image_2189,0.0012875035172328
0.4349479675292969,False,True,image_2189,0.4193037748336792
0.19778060913085938,False,False,image_2189,0.6775425672531128
0.013660430908203125,False,False,image_2189,0.3505281805992126
0.08975982666015625,False,False,image_2231,0.0013469305122271
0.15891647338867188,False,False,image_2231,0.4791128635406494
0.356842041015625,False,False,image_2273,0.1620652079582214
0.4496269226074219,False,True,image_2273,0.1477631777524948
0.39174652099609375,False,False,image_2276,0.059962760657072
0.2797660827636719,False,False,image_2286,0.7827391624450684
0.3820610046386719,False,False,image_2358,0.7319250702857971
0.3288078308105469,False,False,image_2358,0.6229683756828308
0.4838066101074219,False,False,image_2358,0.770887017250061
0.149444580078125,False,False,image_2359,0.0076947337947785
0.08443069458007812,False,False,image_2359,0.0069493120536208
0.1044158935546875,False,False,image_2369,0.5503343343734741
0.5454940795898438,False,True,image_2400,0.7713881134986877
0.3795814514160156,False,False,image_2400,0.5076762437820435
0.45229339599609375,False,False,image_2400,0.4986107349395752
0.3975563049316406,False,False,image_2406,0.010311035439372
0.20362472534179688,False,False,image_2406,0.2756732404232025
0.375030517578125,False,False,image_2406,0.6943374872207642
0.01985931396484375,False,False,image_2429,0.0039120763540267
0.2608985900878906,False,False,image_2471,0.7273937463760376
0.08271026611328125,False,False,image_2482,0.1168507933616638
0.4202079772949219,False,False,image_2483,0.0020361826755106
0.24028778076171875,False,False,image_2505,0.5891126394271851
0.4194679260253906,False,False,image_2513,0.730444073677063
0.23628997802734375,False,False,image_2513,0.4287280440330505
0.18480682373046875,False,False,image_2528,0.1329407095909118
0.23402023315429688,False,False,image_2535,0.0345864072442054
0.156463623046875,False,False,image_2535,0.2515543103218078
0.13907623291015625,False,False,image_2535,0.004585615824908
0.4127464294433594,False,False,image_2540,0.3573116958141327
0.5939254760742188,False,True,image_2540,0.0574231930077075
0.27541351318359375,False,False,image_2565,0.2201270759105682
0.17449188232421875,False,False,image_2579,0.5675861239433289
0.20697784423828125,False,False,image_2579,0.0296347141265869
0.4618110656738281,False,True,image_2581,0.2460601478815078
